PRODUCT_URL,PRODUCT_NAME,PRODUCT_PRICE,RATING,NO_OF_REVIEWS
https://www.amazon.in/NIVIA-Polyester-Shoulder-Compartment-Accessories/dp/B07NJGW3WX/ref=sr_1_231?crid=2M096C61O4MLT&keywords=bags&qid=1692684436&sprefix=ba%2Caps%2C283&sr=8-231,NIVIA Beast Gym Bag-4 Polyester/Unisex Gym Bags/Shoulder Bag for Men & Women with Separate Shoes Compartment/Carry Gym Accessories/Fitness Bag/Sports & Travel Bag/Sports Kit (Navy Blue),523,4.0 out of 5 stars,122 ratings
https://www.amazon.in/LAPTOP-INCHES-BACKPACK-MULTI-COLOURED-BLACK/dp/B0CCMTX7JG/ref=sr_1_232?crid=2M096C61O4MLT&keywords=bags&qid=1692684436&sprefix=ba%2Caps%2C283&sr=8-232,LAPTOP BAG 20 INCHES | LAPTOP BACKPACK | MULTI-COLOURED LAPTOP BACKPACK,315,Previous page,
https://www.amazon.in/Gear-Bounce-Backpack-Grey-Orange-BKPBOUNCE0604/dp/B097KCLF5F/ref=sr_1_233?crid=2M096C61O4MLT&keywords=bags&qid=1692684436&sprefix=ba%2Caps%2C283&sr=8-233,Gear Bounce 27 Ltrs Water Resistant School Bag/Backpack/College Bag for Men/Women-Grey Orange,614,3.7 out of 5 stars,492 ratings
https://www.amazon.in/ASUS-Backpack-Cross-Dyed-Material-Suitable/dp/B09Q68446F/ref=sr_1_234?crid=2M096C61O4MLT&keywords=bags&qid=1692684436&sprefix=ba%2Caps%2C283&sr=8-234,"ASUS BP4600 Laptop Backpack (Grey), with Cross-dyed Woven Fabric Material, Suitable for up to 40.64 cm (16-inch) Laptop","1,249.00",4.4 out of 5 stars,60 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTc4NjAzNjk0MDU0NTk4OjE2OTI2ODQ0MzY6c3BfbXRmOjMwMDAzNjc3NDk4OTMzMjo6MDo6&url=%2FBackpack-Separate-Compartment-Folders-Multipurpose%2Fdp%2FB0CFHCPW7V%2Fref%3Dsr_1_235_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692684436%26sprefix%3Dba%252Caps%252C283%26sr%3D8-235-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"SAMRAT Laptop Backpack, Separate Compartment to Keep Files & Folders || College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop",759,Previous page,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTc4NjAzNjk0MDU0NTk4OjE2OTI2ODQ0MzY6c3BfbXRmOjMwMDAzNjc3NDk4OTQzMjo6MDo6&url=%2FCollege-Multipurpose-Backpack-Compartment-Resistant%2Fdp%2FB0CFHG928Z%2Fref%3Dsr_1_236_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692684436%26sprefix%3Dba%252Caps%252C283%26sr%3D8-236-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"SAMRAT College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Stylish etc",799,Previous page,
https://www.amazon.in/Gear-Workspace-Briefcase-Black-Red-BKPWRPHYD0101/dp/B097KGL2M5/ref=sr_1_237?crid=2M096C61O4MLT&keywords=bags&qid=1692684436&sprefix=ba%2Caps%2C283&sr=8-237,Gear Workspace 18L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women-Black,907,4.2 out of 5 stars,345 ratings
https://www.amazon.in/Wildcraft-Music-Backpack-Green-11954/dp/B07N2SBX54/ref=sr_1_238?crid=2M096C61O4MLT&keywords=bags&qid=1692684436&sprefix=ba%2Caps%2C283&sr=8-238,Wildcraft Unisex Zip Closure Backpack (Green_Free Size),"1,199.00",4.4 out of 5 stars,370 ratings
https://www.amazon.in/Lavie-Womens-Ushawu-Satchel-Handbag/dp/B0B3J9J9CK/ref=sr_1_239?crid=2M096C61O4MLT&keywords=bags&qid=1692684436&sprefix=ba%2Caps%2C283&sr=8-239,Lavie Women's Ushawu Satchel Bag | Ladies Purse Handbag,"1,099.00",4.1 out of 5 stars,"7,018 ratings"
https://www.amazon.in/Waterproof-Capacity-Backpack-Teenage-Rucksack/dp/B0CDHD9BZD/ref=sr_1_240?crid=2M096C61O4MLT&keywords=bags&qid=1692684436&sprefix=ba%2Caps%2C283&sr=8-240,"TEESTA Waterproof Travel Casual Large Capacity 17.5 Inch Backpack Teenage Girls Laptop Rucksack Fashion School Bag with Small Case for Men/Women/Student/Gym(Black,1-Pcs)","1,299.00",4.3 out of 5 stars,14 ratings
https://www.amazon.in/ZOUK-Printed-Handmade-Leather-handles/dp/B07NHYLTY7/ref=sr_1_241?crid=2M096C61O4MLT&keywords=bags&qid=1692684436&sprefix=ba%2Caps%2C283&sr=8-241,ZOUK Black Floral Printed Handmade Vegan Leather Women's Office Bag for 15.6 inch Laptop with double handles - FloMotif,"1,599.00",4.3 out of 5 stars,"1,002 ratings"
https://www.amazon.in/Kiditos-Unicorn-Crossbody-Fidget-Shoulder/dp/B09MNMF7GR/ref=sr_1_242?crid=2M096C61O4MLT&keywords=bags&qid=1692684436&sprefix=ba%2Caps%2C283&sr=8-242,"Kiditos (Pop It Bag Unicorn Shape Sling Bag) Crossbody Bag for Kids, Pop It Bag for Girls, Pop It Fidget Toy Shoulder Bag, Fidget Purse for Kids Stress Relief Toys, Multi",249,3.9 out of 5 stars,535 ratings
https://www.amazon.in/ShopyVid%C2%AE-Leather-Stylish-Trending-Backpack/dp/B08336HQ18/ref=sr_1_243?crid=2M096C61O4MLT&keywords=bags&qid=1692684436&sprefix=ba%2Caps%2C283&sr=8-243,ShopyVid® PU Leather Stylish and Trending Women Backpack for College Office Travel Bag Girls Handbag Purse Black,389,3.6 out of 5 stars,"3,361 ratings"
https://www.amazon.in/Lunars-Comet-Resistant-Casual-Backpack/dp/B07WNFN1XS/ref=sr_1_244?crid=2M096C61O4MLT&keywords=bags&qid=1692684436&sprefix=ba%2Caps%2C283&sr=8-244,Lunar's Comet 35L Water Resistant Travel Bagpack/College Backpack/School Bag/Office Bag/Business Backpack/Daypack for Men and Women with 1 Year Warranty,778,4.0 out of 5 stars,"13,643 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTc4NjAzNjk0MDU0NTk4OjE2OTI2ODQ0MzY6c3BfYnRmOjMwMDAxNjYxODE5NjczMjo6MDo6&url=%2FZEBRONICS-Compartment-Backpacks-15-6-inch-Polyester%2Fdp%2FB0C6QNNPMM%2Fref%3Dsr_1_245_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692684436%26sprefix%3Dba%252Caps%252C283%26sr%3D8-245-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"ZEBRONICS Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Grey)",528,3.0 out of 5 stars,6 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTc4NjAzNjk0MDU0NTk4OjE2OTI2ODQ0MzY6c3BfYnRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2FUppercase-Professional-Backpack-Resistant-Sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_246_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692684436%26sprefix%3Dba%252Caps%252C283%26sr%3D8-246-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,800.00",4.4 out of 5 stars,89 ratings
https://www.amazon.inhttps://aax-eu.amazon.in/x/c/RBdY54bkTRwGZ2m0S3ejhXUAAAGKG9rENAMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICB95Ne8/https://www.amazon.in/VISMIINTREND-Everyday-Backpack-Shoulder-Grey/dp/B0B1QJ6S64/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c%3Aamzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0B1QJ6S64&pd_rd_r=c2d416d2-a8c2-4199-9dcf-866fe2aa303e&pd_rd_w=YauoX&pd_rd_wg=LEHEJ&pf_rd_p=880c6186-3832-495e-9caa-7ecfb2f5e88c&pf_rd_r=R66NRQQWDZ0D7X6NKWTK&qid=1692684436&sbo=EO%2BcdOgoisx3waG5xqcZQA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-225-06195d41-65bd-48f4-8e70-03d97b6094ec,VISMIINTREND Fashion Leather Backpack Handbags Purse Bags with Shoulder Belt for Women and Girls | Travel | Back | College | Work | Gift | 13.5 Inch Laptop Bag | Rakhi Gifts for Sisters | Wife,"1,350.00",4.3 out of 5 stars,"1,598 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MTQ4OTM4NzE4ODQwNTk4OjE2OTI2ODQ3MDk6c3BfYXRmX25leHQ6MjAwMzgzMDk3ODgyOTg6OjA6Og&url=%2FNumber-Backpack-Compartment-Charging-Organizer%2Fdp%2FB09VTDMRY7%2Fref%3Dsr_1_241_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692684709%26sprefix%3Dba%252Caps%252C283%26sr%3D8-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",679,4.0 out of 5 stars,"5,610 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MTQ4OTM4NzE4ODQwNTk4OjE2OTI2ODQ3MDk6c3BfYXRmX25leHQ6MjAxMzU0MDU4NjM4OTg6OjA6Og&url=%2FFUR-JADEN-Backpack-Compartment-Organizer%2Fdp%2FB0BYSZ3TKW%2Fref%3Dsr_1_242_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692684709%26sprefix%3Dba%252Caps%252C283%26sr%3D8-242-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",799,4.4 out of 5 stars,121 ratings
https://www.amazon.in/Fast-Travel-partition-Collage-Backpack/dp/B0BM7C4HG3/ref=sr_1_243?crid=2M096C61O4MLT&keywords=bags&qid=1692684709&sprefix=ba%2Caps%2C283&sr=8-243,Fast Travel Use For School Bag Class 6-10 Large 4 partition 55 L Laptop Collage Office Travel Backpack Unisex,643,4.0 out of 5 stars,42 ratings
https://www.amazon.in/F-Gear-Tycoon-Laptop-Backpack/dp/B071XJ6XV5/ref=sr_1_244?crid=2M096C61O4MLT&keywords=bags&qid=1692684709&sprefix=ba%2Caps%2C283&sr=8-244,F Gear Tycoon 27 Liters Laptop Backpack Sch Bag(Black),"1,149.00",4.4 out of 5 stars,258 ratings
https://www.amazon.in/Gear-Bounce-Backpack-Grey-Orange-BKPBOUNCE0604/dp/B097KCLF5F/ref=sr_1_245?crid=2M096C61O4MLT&keywords=bags&qid=1692684709&sprefix=ba%2Caps%2C283&sr=8-245,Gear Bounce 27 Ltrs Water Resistant School Bag/Backpack/College Bag for Men/Women-Grey Orange,614,3.7 out of 5 stars,492 ratings
https://www.amazon.in/Harissons-Office-Laptop-Backpacks-Women/dp/B09D3YYYNG/ref=sr_1_246?crid=2M096C61O4MLT&keywords=bags&qid=1692684709&sprefix=ba%2Caps%2C283&sr=8-246,HARISSONS Bags Volt 15.6 inch Office Laptop Backpacks for Men and Women 24 Ltrs with 2 Front Zippered Pockets & Spacious Large Compartments | External USB Gate for easy Charging,"1,504.00",4.1 out of 5 stars,273 ratings
https://www.amazon.in/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LFS4G1/ref=sr_1_247?crid=2M096C61O4MLT&keywords=bags&qid=1692684709&sprefix=ba%2Caps%2C283&sr=8-247,FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Navy Blue Oxford Fabric),"1,699.00",4.4 out of 5 stars,"2,314 ratings"
https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0101/dp/B07G4D13LB/ref=sr_1_248?crid=2M096C61O4MLT&keywords=bags&qid=1692684709&sprefix=ba%2Caps%2C283&sr=8-248,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Black,979,4.4 out of 5 stars,"2,735 ratings"
https://www.amazon.in/Wildcraft-Music-Backpack-Green-11954/dp/B07N2SBX54/ref=sr_1_249?crid=2M096C61O4MLT&keywords=bags&qid=1692684709&sprefix=ba%2Caps%2C283&sr=8-249,Wildcraft Unisex Zip Closure Backpack (Green_Free Size),"1,199.00",4.4 out of 5 stars,370 ratings
https://www.amazon.in/Lavie-Womens-Ushawu-Satchel-Handbag/dp/B0B3J9J9CK/ref=sr_1_250?crid=2M096C61O4MLT&keywords=bags&qid=1692684709&sprefix=ba%2Caps%2C283&sr=8-250,Lavie Women's Ushawu Satchel Bag | Ladies Purse Handbag,"1,099",4.1 out of 5 stars,"7,018 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MTQ4OTM4NzE4ODQwNTk4OjE2OTI2ODQ3MDk6c3BfbXRmOjIwMTUzOTYyNDIxNDk4OjowOjo&url=%2FFUR-JADEN-Anti-Theft-Backpack-Professionals%2Fdp%2FB0C28QQMFJ%2Fref%3Dsr_1_251_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692684709%26sprefix%3Dba%252Caps%252C283%26sr%3D8-251-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,FUR JADEN Pro Series Smart Tech Anti-Theft Laptop Backpack With USB-A and USB-C Type Charging Port for Men & Women For Business Professionals & College Students,"3,499",4.6 out of 5 stars,99 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MTQ4OTM4NzE4ODQwNTk4OjE2OTI2ODQ3MDk6c3BfbXRmOjMwMDAzNjc3NDk4OTMzMjo6MDo6&url=%2FBackpack-Separate-Compartment-Folders-Multipurpose%2Fdp%2FB0CFHCPW7V%2Fref%3Dsr_1_252_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692684709%26sprefix%3Dba%252Caps%252C283%26sr%3D8-252-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"SAMRAT Laptop Backpack, Separate Compartment to Keep Files & Folders || College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop",759,Previous page,
https://www.amazon.in/Flamingo-Cosmetic-Sichumaria-Water-Resistant-Organizer/dp/B0B1HNQHXD/ref=sr_1_253?crid=2M096C61O4MLT&keywords=bags&qid=1692684709&sprefix=ba%2Caps%2C283&sr=8-253,Sichumaria Flamingo Cosmetic Bag Portable Travel Makeup Bag for Women Large Travel Water-Resistant Zipper Makeup Organizer for Girls Make Up Bag Brush Bags (Pink),199,3.9 out of 5 stars,80 ratings
https://www.amazon.in/Hyper-Adam-Rucksack-Backpack-Trekking/dp/B07PJCH3VZ/ref=sr_1_254?crid=2M096C61O4MLT&keywords=bags&qid=1692684709&sprefix=ba%2Caps%2C283&sr=8-254,Hyper Adam 65 LTR Rucksack Travel Backpack for Outdoor Sport Hiking Trekking Bag Camping Rucksack,"1,091.00",4.2 out of 5 stars,"4,222 ratings"
https://www.amazon.in/Killer-Backpack-Compartments-Polyester-Waterproof/dp/B07C9XHZT1/ref=sr_1_255?crid=2M096C61O4MLT&keywords=bags&qid=1692684709&sprefix=ba%2Caps%2C283&sr=8-255,KILLER Louis 38L Large Laptop Backpack With 3 Compartments Polyester Trendy Waterproof Travel Backpack,"2,067.00",4.4 out of 5 stars,"11,409 ratings"
https://www.amazon.in/ZOUK-Printed-Handmade-Leather-handles/dp/B07NHYLTY7/ref=sr_1_256?crid=2M096C61O4MLT&keywords=bags&qid=1692684709&sprefix=ba%2Caps%2C283&sr=8-256,ZOUK Black Floral Printed Handmade Vegan Leather Women's Office Bag for 15.6 inch Laptop with double handles - FloMotif,"1,599.00",4.3 out of 5 stars,"1,002 ratings"
https://www.amazon.in/Asus-BP1504-15-6-inch-Laptop-Backpack/dp/B0895ZZHKK/ref=sr_1_257?crid=2M096C61O4MLT&keywords=bags&qid=1692684709&sprefix=ba%2Caps%2C283&sr=8-257,Asus BP1504 39.62 cm (15.6-inch) Laptop Backpack (Dark Grey),819,4.2 out of 5 stars,"1,738 ratings"
https://www.amazon.in/Baggit-Womens-Sling-Bag-Small/dp/B0BWRZRVDL/ref=sr_1_258?crid=2M096C61O4MLT&keywords=bags&qid=1692684709&sprefix=ba%2Caps%2C283&sr=8-258,Baggit Women's Sling Bag - Small,736,4.3 out of 5 stars,"2,723 ratings"
https://www.amazon.in/Lenovo-Backpack-water-repellent-resistant-materials/dp/B09HXYJB7B/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1692684709&sprefix=ba%2Caps%2C283&sr=8-259,"Lenovo Laptop Backpack for 15.6"" Made water-repellent and tear resistant materials for men and women .","1,400",4.1 out of 5 stars,211 ratings
https://www.amazon.in/Aristocrat-Ltrs-Black-Rucksack-Duro/dp/B07VB76WL9/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1692684709&sprefix=ba%2Caps%2C283&sr=8-260,Aristocrat 45 Ltrs Black Rucksack,"1,681.00",4.0 out of 5 stars,343 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MTQ4OTM4NzE4ODQwNTk4OjE2OTI2ODQ3MDk6c3BfYnRmOjMwMDAxNjYxODE5NjczMjo6MDo6&url=%2FZEBRONICS-Compartment-Backpacks-15-6-inch-Polyester%2Fdp%2FB0C6QNNPMM%2Fref%3Dsr_1_261_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692684709%26sprefix%3Dba%252Caps%252C283%26sr%3D8-261-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"ZEBRONICS Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Grey)",528,3.0 out of 5 stars,6 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MTQ4OTM4NzE4ODQwNTk4OjE2OTI2ODQ3MDk6c3BfYnRmOjIwMDc5NTQzMjQ4MDk4OjowOjo&url=%2FRed-Lemon-Plus-Travelling-1908%2Fdp%2FB082Y7TZ8Z%2Fref%3Dsr_1_262_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692684709%26sprefix%3Dba%252Caps%252C283%26sr%3D8-262-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Red Lemon Titan Ultrafit Plus Bange Series 15.6-inch Laptop Bags Backpacks for Men and Women55L Outdoor and Camping 3in1 Office Bags,Travelling,Backpack","3,999",4.4 out of 5 stars,509 ratings
https://www.amazon.inhttps://aax-eu.amazon.in/x/c/REHrqynBbXcPAuSD0NOXzLwAAAGKG97vLgMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICCOrKjh/https://www.amazon.in/WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL66G55/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c%3Aamzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B09QL66G55&pd_rd_r=5929163c-4d2b-4b4b-8483-28df5671f9b6&pd_rd_w=KKO87&pd_rd_wg=xK7rH&pf_rd_p=880c6186-3832-495e-9caa-7ecfb2f5e88c&pf_rd_r=S7AC86MY0PX0WRNSVX8W&qid=1692684709&sbo=EO%2BcdOgoisx3waG5xqcZQA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-241-06195d41-65bd-48f4-8e70-03d97b6094ec,"WILDHORN 31L Laptop Backpack for Men/Women I Fits upto 15.6"" Laptop I Waterproof I Travel/Business/College Bookbags",599,4.1 out of 5 stars,"1,610 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NjkwODk1NzA4MzYyNTk4OjE2OTI2ODUwMjI6c3BfYXRmX25leHQ6MjAxNTM5NjI0MjE0OTg6OjA6Og&url=%2FFUR-JADEN-Anti-Theft-Backpack-Professionals%2Fdp%2FB0C28QQMFJ%2Fref%3Dsr_1_257_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692685022%26sprefix%3Dba%252Caps%252C283%26sr%3D8-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,FUR JADEN Pro Series Smart Tech Anti-Theft Laptop Backpack With USB-A and USB-C Type Charging Port for Men & Women For Business Professionals & College Students,"3,499.00",4.6 out of 5 stars,99 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NjkwODk1NzA4MzYyNTk4OjE2OTI2ODUwMjI6c3BfYXRmX25leHQ6MzAwMDM2Nzc0OTg5MzMyOjowOjo&url=%2FBackpack-Separate-Compartment-Folders-Multipurpose%2Fdp%2FB0CFHCPW7V%2Fref%3Dsr_1_258_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692685022%26sprefix%3Dba%252Caps%252C283%26sr%3D8-258-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"SAMRAT Laptop Backpack, Separate Compartment to Keep Files & Folders || College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop",759,Previous page,
https://www.amazon.in/Lavie-Womens-Ushawu-Satchel-Handbag/dp/B0B3J9J9CK/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1692685022&sprefix=ba%2Caps%2C283&sr=8-259,Lavie Women's Ushawu Satchel Bag | Ladies Purse Handbag,"1,099.00",4.1 out of 5 stars,"7,018 ratings"
https://www.amazon.in/ADISA-laptop-backpack-office-college/dp/B0BXQZ6Q85/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1692685022&sprefix=ba%2Caps%2C283&sr=8-260,ADISA Large laptop backpack office bag college travel back pack with USB,499,3.8 out of 5 stars,103 ratings
https://www.amazon.in/Gear-ltr-Black-Orange-DUFPRO2000106/dp/B00Z93WSVW/ref=sr_1_261?crid=2M096C61O4MLT&keywords=bags&qid=1692685022&sprefix=ba%2Caps%2C283&sr=8-261,Gear polyester 44 cms Duffle Bag(DUFPRO2000106_Black),429,4.3 out of 5 stars,837 ratings
https://www.amazon.in/HARISSONS-Backpack-Charging-Dedicated-Compartment/dp/B07MN4DXXY/ref=sr_1_262?crid=2M096C61O4MLT&keywords=bags&qid=1692685022&sprefix=ba%2Caps%2C283&sr=8-262,"HARISSONS Bags Dexter 14 Inch Casual Laptop Backpack for Men and Women (18 Litres) with USB Charging Port | Vintage Bagpack with Dedicated Laptop Compartment, 3.5mm External Audio Jack","1,879",4.0 out of 5 stars,239 ratings
https://www.amazon.in/Cosmus-Casual-Backpack-Charger-College/dp/B09HX54TGF/ref=sr_1_263?crid=2M096C61O4MLT&keywords=bags&qid=1692685022&sprefix=ba%2Caps%2C283&sr=8-263,COSMUS Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre College Bag,"1,409.00",4.2 out of 5 stars,"1,422 ratings"
https://www.amazon.in/Gear-Colorado-Navy-Laptop-Backpack/dp/B097K6SPH7/ref=sr_1_264?crid=2M096C61O4MLT&keywords=bags&qid=1692685022&sprefix=ba%2Caps%2C283&sr=8-264,F Gear Colorado Navy Lmn yelw 39 Ltrs Laptop Backpack (3813),949,4.2 out of 5 stars,124 ratings
https://www.amazon.in/ASUS-BP4701-Backpack-Holographic-Cybertext/dp/B093HFM14H/ref=sr_1_265?crid=2M096C61O4MLT&keywords=bags&qid=1692685022&sprefix=ba%2Caps%2C283&sr=8-265,"ASUS ROG BP4701 43.18 cm Gaming Backpack (Black), with Holographic Cybertext Printing, Roll Up Design, Suitable for up to 43.18 cm Laptop","2,299.00",4.4 out of 5 stars,208 ratings
https://www.amazon.in/Skybags-Unisex-Black-Jacqard-Laptop/dp/B09ZV81F6M/ref=sr_1_266?crid=2M096C61O4MLT&keywords=bags&qid=1692685022&sprefix=ba%2Caps%2C283&sr=8-266,Skybags Unisex Black Jacqard 34L Laptop Bags,"1,127",3.9 out of 5 stars,55 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NjkwODk1NzA4MzYyNTk4OjE2OTI2ODUwMjI6c3BfbXRmOjMwMDAzNjc3NDk4OTQzMjo6MDo6&url=%2FCollege-Multipurpose-Backpack-Compartment-Resistant%2Fdp%2FB0CFHG928Z%2Fref%3Dsr_1_267_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692685022%26sprefix%3Dba%252Caps%252C283%26sr%3D8-267-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"SAMRAT College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Stylish etc",799,Previous page,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NjkwODk1NzA4MzYyNTk4OjE2OTI2ODUwMjI6c3BfbXRmOjMwMDAzNjc3NDk4OTYzMjo6MDo6&url=%2FBackpack-Separate-Compartment-Adjustable-Shoulder%2Fdp%2FB0CFDSBXRY%2Fref%3Dsr_1_268_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692685022%26sprefix%3Dba%252Caps%252C283%26sr%3D8-268-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"SAMRAT Laptop Backpack, Separate Compartment to Keep Files & Folders | Padded Adjustable Shoulder Straps & Quick Access Pockets",699,Previous page,
https://www.amazon.in/F-Gear-Milestone-Casual-Laptop-Backpack/dp/B08FX1R6WY/ref=sr_1_269?crid=2M096C61O4MLT&keywords=bags&qid=1692685022&sprefix=ba%2Caps%2C283&sr=8-269,F Gear Milestone Olive Casual 20 Ltrs Laptop Backpack (3376),"1,155",4.0 out of 5 stars,827 ratings
https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0101/dp/B07G44G1DC/ref=sr_1_270?crid=2M096C61O4MLT&keywords=bags&qid=1692685022&sprefix=ba%2Caps%2C283&sr=8-270,Gear Vintage2 28L Medium Faux Leather Water Resistant Anti Theft Unisex Laptop Backpack for Men/Women- Black,979,4.4 out of 5 stars,"1,878 ratings"
https://www.amazon.in/Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZHX3B1/ref=sr_1_271?crid=2M096C61O4MLT&keywords=bags&qid=1692685022&sprefix=ba%2Caps%2C283&sr=8-271,"Bennett Casual Laptop Bag school bags for boys girls 15.6-inch, 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (Black)",799,3.9 out of 5 stars,710 ratings
